cnpj;inscricaoestadual;responsavel;email;endereco;telefonefixo;observacao;nome;convenio;empresafora
FINANCEIRO.CCLCONSTRUTORA@GMAIL.COM
END. PARA ENVIO DE BOLETO E CORRESPONDÊNCIA.
AV. HARRY PROCHET, 550 - SALA 04 - JD. SÃO JORGE  - CEP 86.047-040
LONDRINA/PARANÁ. OBS*CCL CONSTRUTORA CAPITAL LTDA.";A S TERRAPLANAGENS LTDA - ME;true;nao
01.626.951/0003-03;null;;null;AV CONEGO JOAO LIMA N 645;null;--;AGROQUIMA PRODUTOS AGROPECUARIOS LTDA;true;nao
07.260.305/0001-81;null;ROBERTO;null;AV NENÊ SABINO N 2970;(34) 3312-1999;--;ALIANÇA SERVIÇOS AUXILIARES DE TRANSPORTE AÉREO UBERABA LTDA;true;nao
60.537.263/0001-66;null;ALLPARK EMPREENDIMENTOS, PARTICIPACOES E SERVICOS S.A.;null;R JOAQUIM FLORIANO CONJ. 602;(00) 0000-0000;--;ALLPARK EMPREENDIMENTOS, PARTICIPACOES E SERVICOS S.A.;true;nao
10.651.232/0001-63;null;GERENTE - RAINELDO FERRO DE ALMEIDA;null;Q 706 SUL AV LO 19  LT 24 SALA 02;63-3214-5732;--NF   E.M.S SERVIÇOS ESPECIALIZADOS;ALMEIDA E FERRO LTDA ME;true;nao
10.618.824/0001-83;null;ANDRE AVELINO FERREIRA JUNIOR;null;R 7 DE SETEMBRO S/N;(63) 3364-1363;--;ANDRE AVELINO FERREIRA JUNIOR;true;nao
03.219.244/0001-58;null;CLAUDIO;null;ARSE 22  QI - N LOTE 09  SN;063-3215-1816;--;ASSOCIAÇÃO EDUCACIONAL BOM PASTOR;true;nao
60.742.855/0020-82;null;JULIA CABOI;null;301 NORTE, AV NS 01 CONJ 2 LOTE 03/05;null;--;ASSOCIAÇÃO SANTA MARCELINA;true;nao
16.865.038/0001-67;ISENTO;TAÍS CASTRO ASSISTENTE COMERCIAL/DANUBIA ADMINISTRATIVO.;CONTRATO@AVALENGENHARIA.COM;RUA FAUSTO ALVIM, 363 B. NOVA SUIÇA;(31)2551-1221;"endereço p/ faturamento: avenida amazonas nº 491/701 - 7ª andar -centro 
belo horizonte-mg / cep: 30.180-907";ATS AVAL TREINAMENTO E SERVIÇOS LTDA;true;sim
09.296.295/0049-04;null;DEBORA SILVA;null;AV JOAQUIM TEOTONIO SEGURADO AEROPORTO DE PALMAS BRIGADEIRO LYSIAS RODRIGUES;;--;AZUL LINHAS AEREAS BRASILEIRAS S.A.;true;nao
03.078.238/0001-28;4,61022E+12;RODRIGO RODRIGUES ANDRADE;MATRIZ@BARBOSANDRADE.COM.BR;ROD MELO FRANCO ANDRADE;(31)3551-2061;MARIA@BARBOSANDRADE.COM.BR;BARBOSA & ANDRADE INDUSTRIA E COMERCIO LTDA;true;nao
05.872.758/0001-33;29.379.095-7;SELMA  OU VOYLA;;QDR 812 SUL ALAMEDA 07 LOTE 24  SALA 1;(63)3214-2202;SOMENTE ESPIROMETRIA Á VISTA;BLASTER COMERCIO E SERVICOS EM EXPLOSIVOS LTDA;true;nao
08.612.479/0001-29;null;;null;Q ACSE II, CJ 03, LT 23, RUA PED. SE 09;(63) 3213-3403;--;C. A. DA SILVA DANTAS & CIA LTDA;true;nao
12.981.028/0001-36;null;JOSELY;null;Q 204 SUL, HM 1, ALAMEDA 03, LOTE 37   SN SALA 01;(63) 3213-2265;EMPRESA CADASTRADA DIA 07/04/2011 JRMSA;CEMES - CENTRO MEDICO, ESTETICO E SONOGRAFICO LTDA;true;nao
01.691.465/0001-07;null;ROBERTA LURNEL;ROBERTA.LURNEL@CPR.COM.BR;AV ALMIRANTE BARROSO, 63 - GRUPO 507/508/712;(21) 2507-1242;--NF  E.M.S SEGURANÇA DO TRABALHO.;CENTRO DE PREVENÇÃO RIO LTDA;true;nao
05.050.594/0001-69;null;MATHEUS;CONVENIO FECHADO DIA 06/10 AUTORIZ PELO EDUARDO.;Q 201 SUL, AV NS-01 CONJ 02 LOTE 01 SALA 35;(63) 3215-8449;--;CENTRO RADIOLOGICO ASSOCIADOS LTDA;true;nao
74.421.199/0001-68;2,09347E+11;CLÁUDIO NEVES DUQUE / VALSIRO;VALSIRO@UOL.COM.BR;AV RODRIGUES ALVES NÚMERO 7-40  7º ANDAR CONJ 701/706;(14)3222-4574;"CONTRATO FEITO EM 16/06/2015
aso UMA VIA DO PACIENTE OUTRA VIA ENVIAR POR E-MAIL.";CN DUQUE & CIA LTDA;true;nao
01.589.249/0001-47;null;SELMA;null;R 26 DE JULHO N127 (CHAPADA DA NATIVIDADE - TO);63 3214 2202;----;COMERCIAL DE EXPLOSIVOS CHAPADA LTDA;true;nao
07.961.076/0001-22;null;COMERCIAL DE VEICULOS TOCANTINS LTDA;null;AV JUSTINIANO MONTEIRO;(63) 3223-0202;--;COMERCIAL DE VEICULOS TOCANTINS LTDA;true;nao
10.730.308/0001-46;096/3301144;VANDERLEI CARDOSO/RENATA C. CARDOSO- SOCIOS;MATHEUS@COMFORTLUX.ECO.BR - MATHEUS GEBHARDT;RUA LAURO MULLER, 860 - PRÉDIOS 04-05 BAIRRO: NAVEGANTES;(51)3362-1680;"pagamento a vista dep. em conta corrente.
contato financeiro diovana alonso  -
gerfin@comfortlux.eco.br
Email nota fiscal eletronica - 
nfe@comfortlux.eco.br
ref.bancarias b.brasil ag-0010-8 c/c20649-0
bradesco - ag-3145-3 c/c11596-7
itaú - ag-1625 c/c90560-7";COMFORT LUX SISTEMAS DE ILUMINACAO LTDA;true;nao
01.644.731.0001-32;null;;null;ST SCN QUADRA 04, BLOCO B SALAS 201, 204, 401, 403, 604 E 804;(61)32129563;--;CTIS TECNOLOGIA S.A;true;nao
08.716.335/0001-12;null;ANTONIO;null;Q 1103 SUL, AV. LO 27, LOTE 17 SALA 01 SN;(63) 3217-9059;--;DEFARMA COMERCIO E DISTRIBUICAO DE PRODUTOS FARMACEUTICOS E HOSPITALARES LTDA-ME;true;nao
11.383.880/0001-49;11.383.880/0001-49;RICARDO SOARES GALANTE;JULIANA.MARTINS@GRUPODEX.COM.BR;AV BARUERI MIRIM Nº730 GALPÃO01 SALA 12, B.JARD.BELVAL;(11)4612-5050;"contrato feito em 10/06/2015.
faturamento:
ivan@grupodex.com.br
administrativo@grupodex.com.br

contato em Palmas - iasmyne - personas recursos humanos ltda. (63)32161436";DEX SOLUCOES LOGISTICAS EIRELI - EPP;true;nao
07.663.454/0001-91;MARCILEY;;;Q 54 LOTE 17  S/N ;(63)3215-4448;"MESMA EMPRESA DA ELMO INCORPORAÇOES!
COBRA DA ELMO.

AUTORIZADO POR VIVIAN 18/04/2013";DF PISOS DO BRASIL LTDA - ME;true;nao
22.164.990/0199-02;22.164.990/0199-02;;;;(63)3213-1386;"recrutamento@eletrosom.com
gerente215@eletrosom.com";ELETROSOM S/A;true;nao
11.517.416/0005-21;null;MARCIA CRISTINA;FINANCEIRO@EMPOMIX.COM.BR;107 NORTE ESQUINA NS05 COM JK SN SHOP CAPIM DOURADO LOJA 74;(63) 3224-7632;COBRANÇA : 501 SUL CJ 01 LT 06 SN SALA 708 EDIF AMAZONIA CENTER-PALMAS TO;EMPORIO MIX COMERCIO DE ARTIGOS DO VESTUARIO LTDA;true;nao
11.517.416/0003-60;null;MARCIA CRISTINA;FINANCEIRO@EMPOMIX.COM.BR;AV JK, QUADRA 107 NORTE, ESQUINA COM NS 05 - LOJA 47/48;(63)32247632;------;EMPORIO MIX COMERCIO DE ARTIGOS DO VESTUARIO LTDA;true;nao
04.851.114/0001-04;ISENTO;LEILA BATISTA;DAC.2@ERGOLIN;AV SETE DE SETEMBRO   N. 4698   CONJ 703, 704 E 705 - 7. ANDAR;(41)3046-4232;"não utilizar carbono
notas fiscais sejam encaminhados por e-mail assim que emitidas, para que possa passar a nossa contabilidade dentro do mês de emissão; encaminhar para financeiro@ergoclin.com.br";ERGOCLIN MEDICINA DO TRABALHO S/S LTDA;true;nao
13.723.973/0001-09;null;ETERNA LTDA.-ME;null;QUADRA 104 SUL- ACSE II- RUA SE-09 N 43 SALA 03;(63) 3213-2013;----;ETERNA LTDA.-ME;true;nao
09.548.837/0001-44;null;NEIDE;null;Q 1112 SUL ALAMEDA 09 QI G CASA 09;32251818;--------;E N PIMENTA ATACADISTA ME;true;nao
11.290.268/0001-21;null;CAROLINA;EMPORIOMERCATTO@HOTMAIL.COM;204SUL ALAMEDA ROUXINOL, 10 SALA 01;(63) 3213-2555;CONTATO RACHEL - EXAME CLINICO (18),HEMOGRAMA COMPLETO(18),EPF(10),AUDIOMETRIA (20);F.I.G.S. ENGENHARIA LTDA;true;nao
18.988.714/0001-15;ISENTO;SANDRA;GALERASORVETES@GMAIL.COM;QDR. 104 NORTE RUA NE 09 S/Nº LOTE 07 RUA DE PEDESTRE EMFRETE DO CORREIOS.;(63)3213-3874;na  2º rua atras da energiza.;FRUTOP INDUSTRIA E COMERCIO DE SORVETES E PICOLES - EIRELI - ME;true;nao
04.342.071/0017-90;null;ROSILENE (BELO HORIZONTE);ROSILENE@GLOBALCOB.COM.BR;AV 104 NORTE AVENIDA J K   N 133 SALA: 103;(31) 2121-2600;--MANDAR COBRANÇA : AV RAJA GABAGLIA, 3081 SÃO BENTO BH MINAS GERAIS. CEP: 30.350.563;GLOBAL SERVICOS DE COBRANCAS LTDA;true;nao
08.612.436/0001-43;null;;null;R PARAGUACU  Nº 2050;(063)9233-3320;--;HADASSA CONSTRUÇÕES LTDA;true;nao
19.091.705/0001-90;LOJAS RENNER;DRª REGINA ANTONIAZZI MEDICA COORDENADORA DO PCMSO;MEDTRABALHO@HMSOCUPACIONAL.COM.BR;TRAVESSA FRANCISCO DE LEONARDO TRUDA, 40/131 E 141;(51)3076-5003;"FATURAMENTO DEVE SER FEITO ATE DIA 25/MÊS COM O VENCIMENTO PARA DIA 10/MÊS SUBSEQUENTE. (LOJAS RENNER)

CONTRATO FEITO EM 24/06/2015
E-MAIL - REGINA@HMSOCUPACIONAL.COM.BR
MARCO@HMSOCUPACIONAL COM.BR - (51)30765004
MARCO AURÉLIO COLLE 
LOJAS RENNER";HMS HEALTH MANAGEMENT SYSTEMS LTDA;false;sim
06.320.480/0001-54;null;DR MAURICIO;null;AV TEOTONIO SEGURADO CON 01 LOTE 01 SALA 805 ACSU SO;6332120500;--;HOSPITAL UROLOGICO DE PALMAS;true;nao
07.091.676/0005-00;null;ADRIANA;null;Q 104 SUL, RUA SE 03, LOTE 37;63 3221 2253;--------;HRC COMERCIO DE MATERIAL DIDATICO E PROMOCAO DE EVENTOS LTDA;true;nao
24.005.864/0001-64;ISENTO;BRUNO BRAZ CARNEIRO;REGINA@TRACORETO.COM.BR;QD.110 NORTE AV. JK S/Nº NE 14 LOTE 03 SALA 05;(63)3215-1583;PAGAMENTO Á VISTA;IDEIN ASSESSORIA E CONSULTORIA EMPRESARIAL EIRELI-ME;true;nao
00.132.476/0001-86;29.053.282-5;CLEBSON LEANDRO DA SILVA/LEANDRO;AGUAIGUATU@HOTMAIL.COM;"AV JOAQUIM TEOTONIO SEGURADO S/N : AEROPORTO PALMAS;";(63)8416-4948;leandro 8416-4948;IGUATU WATERS LTDA - EPP;true;nao
08.938.811/0001-40;294019979;MAGNA;MAGNA@IMPERCIA.COM.BR;103 NORTE AV LO 02 N 64;(63)3217-1214;"IMPERCIA
PROXIMO SUPERMERCADO ENFRENTE ACIPA";IMPERCIA PALMAS ATACADISTA LTDA;true;nao
01.850.348/0001-30;null;VERA;DAC@INSATNET.COM.BR;RUA XV DE NOVEMBRO, 1425;(41) 3218-4406;COBRANÇA ENDEREÇO ACIMA;INSTITUTO INTERNACIONAL SAUDE NO TRABALHO S/C LTDA;true;nao
44.649.812/0178-80;3.842.004-0;;CONTASMEDICAS.RHVIDA@INTERMEDICA.COM.BR;AV PAULISTA, 867 4° ANDAR BELA VISTA SÃO PAULO;(11)5627-3567;"endereço correios

avenida paulista, 867 4° andar
bairro: bela vista
cidade: são paulo
cep: 01311-100
a/c: setor contas médicas

endereço emissão nota fiscal
avenida paulista, 867
bela vista são paulo sp
cep: 01311-100";INTTERMEDICA SISTEMA DE SAUDE S/A;true;sim
03.632.137/0001-57;null;JOSE PAULO;null;AV JK ACSV SE 12 LOTE 05 SN SALA 07;;----;JOSE DE PAULA DA SILVA;true;nao
13.475.825/0001-04;13.475.825/0001-04;VITOR;SANDRACARVVALHO@ENGENHARIA.COM.BR;501 SUL AVENIDA TEOTONIO SEGURADO LT 03 EXECUTIVA CENTER SALA 409 4 ANDAR;(63)3215-5435;"proximo ao supermercado jk. em frente a global telek
victor@engenhariajv.com.br
jvengenharia2@gmail.com";JV ENGENHARIA E MEIO AMBIENTE LTDA - ME;true;nao
08.640.392/0001-65;null;;null;QD 104 NORTE AV LO 02 LOTE 10 ACNE 01 QI 04 LOTE 33 CENTRO;(63) 3212-1099;--FICA AUTORIZADO A REALIZAÇÃO DE EXAMES COMPLEMENTARES.;J P ARQUITETURA E CONSTRUÇOES LTDA;true;nao
10.938.288/0002-84;null;NATILUCIA;null;Q 101 SUL RUA NS-A CONJ. 02 LOTE 10  PAVMTOSUC N 110 SEG PISO S/N;(63) 3215-7828;--;J V D - COMERCIO DE MEDICAMENTOS LTDA;true;nao
08.960.041/0001-31;08.960.041/0001-31;ORDILEI;LUCIMARDIVINOPOLIS@HOTMAIL.COM;"R FRANSCISCO CHAPADENSE NÚMERO 870 COMPLEMENTO SALA: 01;";(63)3217-2500;ORDILEI -3217-2005;L 2 PRESTACIONAL LTDA - ME;true;nao
21.108.693/0001-00;ISENTOS;WANNY;RH.WCR@GRUPOMANARA.COM.BR; Q 101 NORTE, AVENIDA LO-02 S/Nº CONJ. 02 LT 1 ANEXO I;(63)3215-9036;CONTRATO FEITO EM 1º DE MAIO 2015.;L.S. DE Q.MELLO - EPP;true;nao
09.458.410/0003-17;null;NARA;null;AV TEOTONIO SEGURADO - 101 SUL, LT. 05    S.N      COMPLEMENTO CONJ 01;63 3212 8900;--;LA ROCHE VEICULOS E PECAS LTDA;true;nao
06.890.941/0002-05;121042979;ANDRE FREIRE;ANDRE.FREIRE@LIMATRANSP.COM.BR;BR 135 Nº 686 KM 18;(98)3241-3734;"saoluis@limatransp.com.br
ellen.reis@limatransp.com.br
abilio.matos@limatransp.com.br
nfe@limatransp.com.br";LIMA TRANSPORTES LTDA;true;nao
03.755.776/0001-00;null;LORENA CRISTINA AGUIAR PÁDUA;ANYBITTEN@HOTMAIL.COM;Q107 NORTE AV JK ESQUINA COM NS 05 - CAPIM DOURADO - SALA 08;(63) 3026-6030;--;LPH COMERCIO VAREJISTA DE ROUPAS LTDA;true;nao
53.020.152/0001-12;111.035.033.117;CÉLIA BRANDÃO FALCÃO BAUER;ADM-COMBUSTIVEL@FALCÃOBAUER.COM.BR;RUA AQUINOS, 111 BAIRRO ÁGUA BRANCA;(11)3611-0833;"não emitir nota fiscal entre os dias 26 à 30 e 31 de cada mês.

tem que ser emitida ate o dia 24 de cada mês ou então somente no PRÓXIMO mês.";L A FALCAO BAUER - CENTRO TECNOLÓGICO DE CONTROLE DA QUALIDADE LTDA;true;sim
20.002.172/0001-01;ISENTO;MARCELO/EGLEM;MARCELO.MAC@HOTMAIL.COM;Q 104 SUL RUA SE 05  NÚMERO  26 ;(63)3213-1436;eNVIAR FATURAMENTO POR EMAIL RESERVA@MACHOTEL.COM.BR;M. A. C. HOTEL LTDA - ME;true;nao
37.246.220/0001-00;null;JOSE MOACI;null;Q 1404 SUL, AVENIDA LO 31, LOTE 33;(63) 3217-1937;----;MACHADO E MOREIRA LTDA ME;true;nao
11.910.549/0001-30;null;CARLOS GUILHERME AMASHTA;CONTATO@EMPOMIX.COM.BR;107 NORTE AV NS 05 ESQ COM JK LOJA 25/25A;(63) 3225-1441;--------FICA AUTORIZADO A REALIZAÇÃO DE EXAMES LABORATORIAIS EPF 10,00 HEMOGRAMA 18,00 CLINICO 18,00 JRMSA;MANGIARE MIX COMERCIO DE ALIMENTOS E BEBIDAS LTDA;true;nao
01.000.251/0001-39;ISENTO;SÉRGIOANASTÁCIO DE GOIS;CONTATO@MEDTRA.COM.BR;PC SANTO EDUARDO, Nº 80 - VILA MARIA BAIXA;(11)3624-6874;"CONTRATO FEITO EM 03/02/2016.
DEP. PESSOAL- SÉRGIO ANASTÁCIO
(11)36246874/75/76/77

FATURAMENTO 10 DIAS APOS ENTREGA";MEDTRA S/S LTDA;true;sim
08.907.889.0001-05;null;VANESSA;null;QD 1006 SUL ALAMEDA 01 LOTE 03;(63)3215-5802;--Á VISTA;MINIMERCADO MAESTRO LTDA - ME;true;nao
14.549.668/0001-05;ISENTO;FABIANA  E POLIANA;POLIANA@REDECREDMAIS.COM.BR;205 SUL AV LO 05 LOTE 27 SALA 01;(63)3213-2953;"CONSTRUSACONSTRUTORA@gmail.com

9.9999-4410 - SARA
9.9227-0155 - hueider";M F EMPREENDIMENTOS FINANCEIROS LTDA;true;nao
09.020.656/0001-40;ISENTO;THAISA SILVA NUNES DE CAMARGO;RADIOLOGIA@INNOVACARE.COM.BR;RUA JANDIATUBA, 630 CJ.312 BL A, VILA ANDRADE;(11)3733-9056;CONTRATO FEIRO EM 12/06/2015;ONNOVACARE MEDICINA E SEGURANÇA DO TRABALHO S/S LTDA - ME;true;nao
11.209.349/0001-54;null;LUCILENE-SELMA;LUCILENE@BUFALOGRILLRESTAURANTE.COM.BR;104 NORTE AV NS 05 ESQUINA COM JK LOJA 15;(63) 3215-6233;--SELMA-C LUCILENE-ENTREGAR COBRANÇA NO BUFALO GRILL CAPIM DOURADO A (MESMO GRUPO : BUFALO GRILL,SCALA,TACO,ICE MELLOW);PALMAS ROUPAS INTIMAS LTDA;true;nao
02.377.309.0001-20;null;BRUNO;null;812 SUL QI 08 AL. 07 LT. 19;(63) 3215-3868;"--NÃO É CONVENIADA .
FAZ Á VISTA  (FECHAR CONTRATO)";PEDREIRA E BANDEIRA LTDA;true;nao
01.251.337/0001-34;290603028;;;FAZ FAZNDA MONTE HOREB SN LOTEAMENTO SAO JOAO/PA QUADRA 2 LOTE 07;(63)8468-7270;"mandar cobranca sempre por email 
 pedreirapalmasadm@gmail.com";PEDREIRA PALMAS LTDA - ME;true;nao
11.986.250/0001-69;4,07504E+11;RENATA  - 84656563 / JUNDIAI/SP - RICARDO CAVALCANTE;EGHELDERJUNIOR@GMAIL.COM;AV COLETTA FERRAZ DE CASTRO, Nº 489 SALA 01 JARDIM PAULISTA I SALA 01;(11)4583-4800;"contato em palmas - renata de carvalho
endereço de cobrança em palmas - galeria wilson vaz
pode enviar a nota e o boleto neste e-mail.
eghelderjunior@gmail.com
JOSE.SILVA@QUALITYFACILITIES.COM.BR
FINANCEIRO@QUALITYLOGISTICA.COM.BR";QUALITY FACILITIES SERVICOS GERAIS LTDA - ME;true;nao
02.397.343/0004-00;29.411.884-5;ROSANE ;;AV P-01   S/N QUADRA 44 LOTE 11/28;(63)3232-8900;"ROSANE@QUARTETTO.COM.BR - 3232-8888

FINANCEIRO@QUARTETTO.COM.BR - EULA (ENVIAR SOMENTE PARA ROSANA O FATURAMENTO 3232-8805)";QUARTETTO SUPERMERCADOS LTDA;true;nao
02.397.343/0002-48;29.375.813-1;ROSANE;;405 NORTE ALAMEDA 06 LOTE 08 SN;(63)3223-8800;"ROSANE@QUARTETTO.COM.BR - 3232-8888

FINANCEIRO@QUARTETTO.COM.BR - EULA (ENVIAR SOMENTE PARA ROSANA O FATURAMENTO 3232-8805)";QUARTETTO SUPERMERCADOS LTDA;true;nao
07.674.312/0001-20;null;VALTER LUIS;null;Q 304 NORTE ALAMEDA 05 QI 10 LOTE 09;;--;REFLORESTAR LTDA EPP;true;nao
10.648.978.0001-18;null;CLEBER;null;Q 501 SUL, AVENIDA TEOTONIO SEGURADO, CJ. 01, LT. 13;6332129000;----------;REZENDE IMOBILIARIA LTDA;true;nao
13.856.260/0001-05;null;R M DOS SANTOS PEREIRA;null;Q 912 SUL ALAMEDA 09 QI K LOTE 07;(00) 0000-0000;--;R M DOS SANTOS PEREIRA;true;nao
11.503.085/0001-47;null;PAULO SERGIO;RPA CONSTRUTORA@HOTMAIL.COM;R DELIO OLIVEIRA MORAES;(63)32152465;--;R P A CONSTRUTORA E COMERCIO DE MATERIAL PARA CONSTRUCAO LTDA;true;nao
05.302.688/0001-88;29.364.311-3;JANAINE OU VILMAR DE PAULA;null;AV LO 01 QD 104 SUL LOTE 25 S/N SALA 02;(63)3212-0300;--NF  E.M.S SERVIÇOS COLOCAR NA NF INSCRIÇÃO ESTADUAL;S. DE PAULA & CIA LTDA - EPP;true;nao
03.936.691/0001-28;null;;null;Q ACSE II CONJUNTO 04 LOTE 01A10 (104 SUL AV LO 03)SALA 239, ANTIGA 2066;6332154159;--;SERVIMAN - SERVIÇOS DE MANUTENÇÃO E LIMPEZA LTDA ME;true;nao
03.648.107/0001-39;290638879;CÉLIA;null;Q 1.112 SUL, ALAMEDA 03 SALA 01-B LTS 01/12;(63)3217-1542;--;SIPAV CONSTRUÇÃO E INCORPORAÇÃO LTDA;true;nao
19.429.011/0001-10;ISENTO;JEAN ARAUJO - GERENTE;ADM@INFINITEFIBER.INFO;AV JUSTINIANO MONTEIRO, 2151 CENTRO;(63)3229-6929;"contrato feito em 10/06/2015.

adm@infinitefiber.info

assilon@infinitefiber.info";SM SERVICES ENGENHARIA EIRELI;true;nao
15.530.297/0001-74;ISENTA;ROBERTO KALLAUR E GISELE R. KALLAUR - SOCIOS;CAMILA.PAIVA@SOUCARE.COM.BR;RUA ITAPEVA, 538 CONJ.131 - BELA VISTA;(11)3388-9933;"RESPONSAVEL FINANCEIRO- CAMILA -EMAIL
CAMILA.PAIVA@SOUCARE.COM.BR
COMPRAS - MARILENE - EMAIL MARILENE@SOUCARE.COM.BR
AGENDAMENTO - VANESSA GUILHERME - EMAIL
AGENDAMENTO@SOUCARE.COM.BR

o pagamento será em até 15 dias após a emissão.";SOUCARE SAUDE ORGANIZACIONAL UNIFICADA CLINICA MEDICA LTDA;false;sim
41.367.061/0003-30;null;REJANE FROTA;null;Q 212 SUL RUA SR 11;;----;STILLUS EMPREENDIMENTOS TURISTICOS LTDA;true;nao
02.083.567/0001-02;ISENTO;FRANCINETE ARAÚJO;DEPTO.PESSOAL@TECNOACO.IND.BR;Q 1.112 SUL ALAMEDA 7 QI K LTS 01/04 ;(63)3217-2200;"contato- francinete dep. pessoal
valores contratado em 23/03/2016.";TECNOACO INDUSTRIA METALURGICA LTDA - ME;true;nao
32.780.785/0002-30;294.130.225;;;204 SUL AL 15 LT 02 B;(63)3215-1528;-NF EMS SERVIÇOS  - EMPRESA COM CONTRATO;TECNOCONSULT ENGENHARIA LTDA;true;nao
12.594.074/0001-82;null;RENATO;null;104 SUL RUA SE 05 LT.23;32179721;--;TEIXEIRA & LUCENA LTDA;true;nao
03.954.689/0001-81;null;;null;ST SPLM CONJUNTO 01 LOTE;8468  4025;------------- AUDIOMETRIA E HEMOGRAMA.-FICA AUTORIZADO PELO SR RENATO PUPO A REALIZAÇÃO DE EXAMES COMPLEMENTARES;TORK ENGENHARIA LTDA;true;nao
08.575.427/0001-20;ISENTO;DANILO C. CHACCUR/ ALESSANDRA;ALESSANDRA@TRAMEDNET.COM.BR;AV. DO CAFÉ Nº 130 - SALA 111/112 VILA GUARANI;(11)5011-7031;"CONTRATO FEITO EM 12/06/2015.
ALESSANDRA";TRAMED MEDICINA DO TRABALHO LTDA - EPP;true;sim
37.188.703/0001-03;28.272.212-2;JULLYANA;FATURAMENTOTO@COLUBRIFICANTES.COM.BR;R BERTOLDO KLINGER  1113 ;(63)3225-0125;"INDUSTRIAL DE TAQUARALTO. MESMO GRUPO DA CENTRO OESTE.AUTORIZADO ENCAMINHAR PARA LABORATORIO E AVALIAÇÃO PSICOLOGICA.
BIANCA 15/10/14 FINANCEIRO@TMTRANSPORTE.COM.BR  LOGISTICA.GO@TMTRANSPOTE.COM.BR e FINANCEIRO01@TMTRANSPORTE.COM.BR";T & M TRANSPORTE DE CARGAS LTDA - ME;true;nao
21.128.409/0001-68;ISENTO;RODRIGO NOGUEIRA BUENO;RODRIGO.BUENO@SMARTFIT.COM.BR;Q 402 SUL LOTE 01 A AVENIDA NS 2;(63)9271-1616;RODRIGO.BUENO@SMARTFIT.COM.BR;VIC SMART ACADEMIA DE GINASTICA LTDA - EPP;true;nao
09.103.200/0001-66;null;;null;RUA MARANHAO N 348 SALA 04;(11)46523026;--EXAME A 23,00, CONSULTAR CONTRATO OUTROS EXAMES CONTRATADOS;VIDA E SAUDE GESTAO LEGAL EM MEDICINA;true;nao
18.229.472/0001-86;;ALEX SANDRO;84394775 ALEX;407 NORTE AL 03 LT 01 PROXIMO AO MERCADO 407 NORTE;(63)8439-4775;EMPRESA SEM CONTRATO- ENCAMINHAR PARA O LABORATORIO- ADRIANA   TOCANTINSPINTURAS33@GMAIL.COM;A. S DOS SANTOS DANTAS-PINTURAS-ME - CONVENIO DESATIVADO DEBITO - PROCURAR FINANCEIRO;true;nao
13.586.288/0001-70;;EDNEY;ACADEMIACORPOATIVO@LIVE.COM;604 SUL ALAMEDA 03 LOTE 05 TERREO S/N;(63)3216-3014;"----NF EMS SERVIÇOS  - EMPRESA COM CONTRATO
3015-0986

DO LADO DA LOJA ALTERNATIVA";ACADEMIA CORPO ATIVO LTDA ME;true;nao
19.850.329/0001-70;;SABRINA ALQUATTI FERREIRA - PROPRIETÁRIA;CAMILA.OCUPACIONAL@ACHEISAUDE.SRV.BR;AV GUILHERME SCHELL , 5414 P  BLOCO 2 CENTRO;(51)3051-6100;"CONTRATO FECHADO EM 15/03/2016
CONTATO CAMILA SANTOS";ACHEI SAUDE OCUPACIONAL LTDA - ME;false;sim
04.744.781/0087-50;;CASSIA;IVANILDA@TRAMEDNET.COM.BR;Q 101 SUL RUA NS A LOTE 10 SUC (S) 59 E 60 S/N PLANO DIRETOR SUL;(63)3026-0038;"EMITIR A.S.O EM 3 VIAS E RETER UMA VIA E ANEXAR NA GUIA DE ENCAMINHAMENTO, PRA MANDAR PARA COBRANÇA OBS: EMITIR NOTA FISCAL EM NOME DE
ADM- TRAMED . CNPJ 08.575.427/0001-20

CONTATO
11-5011-7031  IVANILDA";ADM. COMERCIO DE ROUPAS LTDA;true;sim
01.626.951/0019-62;;ANAX;FILIAL19@AGROQUIMA.COM.BR - (PARA COBRANÇA);R 1112 SUL AL /09  LT 16;(62)3597-5050;">>TEM ASO PRóPRIO<<
Contato helen, (62)3597-5050
contrato fechado em 11/02/2016
*exames complementares em 2 (duas) vias, uma para o paciente e uma da EMS para envio a matriz.
*aso em 3 (tres) vias. duas para o paciente e uma da EMS para envio a matriz.
*vencimento dia 30 (trinta).";AGROQUIMA PRODUTOS AGROPECUARIOS LTDA;true;nao
08.330.354/0001-06;;ANA MARCIA;ANAMARCIA@GRUPOSEFAS.COM;" R CAIRO ZACHARIAS  : SALA B; N118 ";(15)3318-8116;------ENDEREÇO PARA COBRANÇA E ENVIAR CONTRATO:AVENIDA DR. LUIS MENDES DE ALMEIDA, N385 VILA ESPIRITO SANTO SOROCABA-SP CEP:18051-290;AIRTON GOMES DE OLIVEIRA SOROCABA - ME;true;nao
04.075.246/0001-83;;LUDES - FINANCEIRO / CONTAS MÉDICAS;LOURDES@AKIUM.COM.BR;R PAULISTANIA   N.  243 BAIRRO: SUMAREZINHO ;(11)3815-6600;"ENTREGAR COBRANÇA ATE DIA 10 DECADA MES E VENC. BOLETO PAR MES SEGUINTE COM VENC 05.
APARTIR DE 15/08/2012 OS EXAMES OCUPACIONAIS DE 20,00 PARA 24,00. ATENDE ENPRESA LG";AKIUM SAUDE CONSULTORIA E SERVICOS LTDA;true;nao
